,State_FIPS_Code,County_FIPS_Code,Diabetes_x,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes_y,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
440,13,305,7.5,Wayne,Georgia,GA,51,"frontier status, population size, poverty, age, population density",33,28390,27269,43226,44,14,41,17.5,18.0,24.6,26.2,23.5,32.2,62.5,54.9,62.5,10.1,9.6,12.6,1.1,1.2,1.8,78.4,48.6,97.0,20.2,0.7,50.7,0.2,0.2,7.1,0.6,0.2,2.3,4.4,1.0,67.7,Wayne,Georgia,GA,51,31.9,23.5,40.2,87.5,80.9,94.0,28.8,21.4,36.3,-1111.1,-1111.1,-1111.1,27.5,18.9,36.0,7.5,3.8,11.3,4558,3118,927,56.4,28.2,2,2,Wayne,Georgia,GA,51,0,3,0,2,3,7,4,3,5,0,3,0,0,3,5,0,3,0,2,3,3,1999-2003,84.2,77.4,90.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Wayne,Georgia,GA,51,6,8,6,6,5,6,6,8,8,8,-1,8,8,5,8,8,-1,8,6,8,6,7,Wayne,Georgia,GA,51,5628,733,824,1700,1424,1,4,0,48,4,27,15,4,15,4722575,1,1,1,1,1,1,1999-2003
441,13,309,8.9,Wheeler,Georgia,GA,75,"frontier status, population size, poverty, age, population density",37,6706,6228,19495,23,15,22,24.0,17.0,24.9,20.9,22.3,28.6,68.9,55.2,63.8,8.4,11.0,15.1,1.8,1.8,2.6,65.4,30.0,97.1,33.6,1.1,69.6,0.7,0.1,1.6,0.1,0.1,0.5,4.6,0.7,37.8,Wheeler,Georgia,GA,75,-1111.1,-1111.1,-1111.1,81.4,71.6,91.2,27.8,17.8,37.8,-1111.1,-1111.1,-1111.1,19.7,10.6,28.7,8.9,2.0,15.9,1183,653,224,14.9,0.0,2,1,Wheeler,Georgia,GA,75,0,3,0,2,4,4,11,4,2,0,3,0,0,3,4,0,3,0,2,4,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Wheeler,Georgia,GA,75,5,6,5,8,5,6,5,5,-1,-1,-1,5,5,-1,6,5,-1,6,6,8,-1,8,Wheeler,Georgia,GA,75,1469,166,286,429,366,0,3,1,24,4,10,17,4,4,-2222,1,1,1,1,1,1,1994-2003
442,13,311,6.7,White,Georgia,GA,60,"frontier status, population size, poverty, age, population density",48,24055,10534,24055,100,30,71,11.8,9.4,12.9,23.6,20.7,25.5,61.5,57.3,62.3,13.5,11.8,16.9,1.4,1.5,3.5,95.5,84.7,98.8,2.2,0.3,14.2,0.3,0.1,1.0,1.1,0.2,0.7,2.4,0.8,4.5,White,Georgia,GA,60,27.5,18.3,36.6,-1111.1,-1111.1,-1111.1,15.6,8.5,22.8,-1111.1,-1111.1,-1111.1,23.3,14.1,32.4,6.7,2.6,10.8,3153,3202,579,33.3,16.6,2,2,White,Georgia,GA,60,1,4,0,7,4,8,1,3,2,0,3,0,1,3,6,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,White,Georgia,GA,60,7,7,5,8,7,5,5,8,8,-1,-1,8,8,8,5,6,-1,6,6,8,8,5,White,Georgia,GA,60,3963,490,654,1488,1225,0,3,2,5,3,25,0,3,4,0,1,1,1,1,1,1,1994-2003
443,13,313,8.0,Whitfield,Georgia,GA,20,"frontier status, population size, poverty, age",32,90889,63024,109206,313,34,196,12.1,9.4,13.7,30.2,24.6,28.4,59.4,59.4,64.2,9.3,8.0,12.0,1.1,0.8,2.3,93.3,72.7,96.9,3.9,0.7,21.5,0.5,0.3,8.2,1.4,0.4,1.5,27.9,2.0,13.6,Whitfield,Georgia,GA,20,32.8,27.0,38.6,77.3,70.8,83.9,24.6,19.5,29.8,28.3,20.7,35.8,32.0,26.3,37.6,8.0,5.0,11.0,15142,9307,2311,86.9,28.6,2,2,Whitfield,Georgia,GA,20,7,4,0,44,4,13,30,4,13,0,3,0,0,3,9,0,3,0,16,4,4,1999-2003,83.5,78.4,88.6,78.0,69.7,86.4,39.5,30.3,48.8,76.8,67.5,86.0,73.5,63.5,83.4,Whitfield,Georgia,GA,20,5,5,5,8,5,8,8,5,8,-1,8,5,6,5,5,5,7,8,6,8,8,7,Whitfield,Georgia,GA,20,20823,2271,2913,5150,4426,3,3,17,67,4,60,28,4,30,903196,1,1,1,1,1,1,1999-2003
444,13,315,11.2,Wilcox,Georgia,GA,75,"frontier status, population size, poverty, age, population density",37,8721,6228,19495,23,15,22,22.2,17.0,24.9,22.3,22.3,28.6,63.8,55.2,63.8,11.8,11.0,15.1,2.1,1.8,2.6,63.4,30.0,97.1,36.3,1.1,69.6,0.1,0.1,1.6,0.2,0.1,0.5,1.5,0.7,37.8,Wilcox,Georgia,GA,75,-1111.1,-1111.1,-1111.1,89.1,82.8,95.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.2,4.9,17.4,1395,1111,300,11.5,0.0,2,1,Wilcox,Georgia,GA,75,1,4,0,1,3,6,3,4,2,0,3,0,0,3,5,0,3,0,2,3,3,1994-2003,86.3,76.7,96.0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Wilcox,Georgia,GA,75,8,8,8,8,5,8,8,8,8,8,-1,8,6,-1,5,6,-1,8,6,6,-1,5,Wilcox,Georgia,GA,75,1916,220,244,548,450,0,3,1,12,3,14,17,4,5,-2222,1,1,1,1,1,1,1994-2003
445,13,317,9.2,Wilkes,Georgia,GA,71,"frontier status, population size, poverty, age, population density",33,10457,7147,20507,22,19,28,16.9,16.2,21.1,23.6,20.0,25.2,59.1,56.6,63.8,14.6,12.1,18.3,2.6,1.6,2.7,56.8,57.6,99.0,42.2,0.2,41.9,0.2,0.1,0.8,0.4,0.1,0.7,2.5,0.5,17.8,Wilkes,Georgia,GA,71,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.2,1.4,17.0,1702,1831,415,57.4,38.3,1,1,Wilkes,Georgia,GA,71,0,3,0,3,4,5,2,4,2,0,3,0,0,3,2,0,3,0,1,3,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Wilkes,Georgia,GA,71,8,8,8,8,5,8,8,8,8,8,-1,8,5,8,8,6,-1,6,8,8,6,7,Wilkes,Georgia,GA,71,2514,319,349,646,524,0,3,0,22,4,16,16,4,5,12121,1,1,1,1,1,1,1994-2003
446,13,319,5.1,Wilkinson,Georgia,GA,42,"frontier status, population size, poverty, age",53,10143,8134,24778,23,9,66,15.2,12.5,16.4,26.7,24.4,32.4,59.7,55.8,63.2,12.2,9.2,13.3,1.4,1.0,2.1,58.8,63.9,97.6,40.7,0.3,35.4,0.2,0.1,2.6,0.1,0.1,1.5,1.7,1.2,46.9,Wilkinson,Georgia,GA,42,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.1,0.0,12.8,1681,1364,489,19.7,9.9,2,1,Wilkinson,Georgia,GA,42,0,3,0,4,4,7,1,3,2,0,3,0,0,3,3,0,3,0,2,4,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Wilkinson,Georgia,GA,42,8,8,8,8,7,8,6,8,8,8,-1,8,5,8,8,8,-1,8,8,8,8,7,Wilkinson,Georgia,GA,42,1954,271,344,603,511,0,3,1,13,3,16,3,3,8,-2222,1,1,1,1,1,1,1994-2003
447,13,321,16.8,Worth,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,21996,13083,24466,39,38,76,17.4,17.2,23.7,27.1,23.8,28.5,59.7,58.6,63.8,11.5,9.8,12.8,1.6,1.1,1.8,69.1,49.9,99.1,29.9,0.3,49.9,0.3,0.1,0.7,0.3,0.1,0.7,1.2,0.6,7.3,Worth,Georgia,GA,69,34.2,24.3,44.0,84.3,76.1,92.6,32.9,23.0,42.7,-1111.1,-1111.1,-1111.1,26.1,16.6,35.6,16.8,8.5,25.2,3701,2102,544,36.4,13.6,2,2,Worth,Georgia,GA,69,3,4,0,1,3,9,2,3,7,0,3,0,0,3,0,0,3,0,3,3,20,1994-2003,80.4,70.9,89.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Worth,Georgia,GA,69,6,8,8,8,5,8,6,5,5,5,-1,5,5,6,6,6,8,6,6,6,6,5,Worth,Georgia,GA,69,4544,582,692,1304,1113,0,3,0,28,4,41,33,4,22,-2222,1,1,1,1,1,1,1994-2003
448,15,1,6.8,Hawaii,Hawaii,HI,6,"frontier status, population size, poverty",53,167293,111380,231954,42,43,697,13.1,12.4,16.5,26.7,22.4,29.6,60.0,57.8,62.9,11.3,8.5,16.2,2.0,1.1,2.7,35.9,65.8,95.0,0.7,1.0,30.1,0.5,0.3,1.9,36.0,0.7,3.4,6.4,1.9,21.0,Hawaii,Hawaii,HI,6,20.2,19.1,21.4,75.9,74.6,77.2,19.6,18.4,20.8,23.9,22.2,25.7,21.1,19.8,22.3,6.8,6.1,7.4,24902,19710,3276,89.1,49.0,1,2,Hawaii,Hawaii,HI,6,9,4,0,6,3,14,2,3,19,0,3,0,12,4,19,0,3,0,3,3,9,2001-2003,84.0,82.4,85.6,79.6,77.6,81.6,38.9,36.8,41.1,61.4,58.3,64.4,68.9,66.1,71.7,Hawaii,Hawaii,HI,6,8,5,8,6,8,8,8,5,5,-1,5,5,6,5,5,5,5,5,8,8,6,7,Hawaii,Hawaii,HI,6,16598,2673,4503,8436,10922,16,4,5,126,4,74,25,3,47,388592,1,1,1,1,1,1,2001-2003
449,15,3,6.9,Honolulu,Hawaii,HI,2,"frontier status, population size, poverty",32,905266,596666,940807,1509,682,2549,10.5,5.8,9.8,24.6,24.4,28.9,61.4,60.5,64.7,11.8,7.2,12.0,2.2,0.9,2.4,22.9,68.5,92.0,3.0,2.2,20.6,0.3,0.2,0.9,55.1,2.9,15.5,4.7,2.4,18.0,Honolulu,Hawaii,HI,2,19.0,18.2,19.8,77.1,76.2,78.1,17.8,17.0,18.6,23.9,22.7,25.2,18.0,17.2,18.8,6.9,6.3,7.4,106915,115275,11477,124.5,80.3,1,2,Honolulu,Hawaii,HI,2,49,4,27,42,3,106,48,3,53,26,4,0,54,4,80,1,3,0,34,3,27,2001-2003,85.3,84.3,86.2,81.4,79.9,83.0,44.8,43.1,46.5,66.8,64.6,69.0,77.0,75.1,78.8,Honolulu,Hawaii,HI,2,8,8,8,7,6,7,7,8,7,7,8,8,8,5,5,5,5,5,5,8,7,7,Honolulu,Hawaii,HI,2,91741,12197,13613,46831,58004,46,4,27,608,4,346,147,4,106,2356299,1,1,1,1,1,1,2001-2003
450,15,7,7.0,Kauai,Hawaii,HI,18,"frontier status, population size, poverty, age",20,62640,52773,97206,101,69,274,10.5,6.8,10.3,25.9,21.1,25.2,60.0,59.0,63.7,11.7,11.7,14.4,2.4,1.7,2.8,33.9,87.6,98.1,0.4,0.4,4.9,0.4,0.1,0.7,43.8,0.3,2.1,5.7,1.2,8.1,Kauai,Hawaii,HI,18,17.3,15.7,18.9,77.0,75.0,79.0,17.4,15.8,19.1,26.2,23.4,29.0,20.7,18.9,22.5,7.0,5.9,8.0,8126,7968,831,99.0,59.1,1,2,Kauai,Hawaii,HI,18,9,4,3,5,3,9,4,3,3,1,3,0,24,4,15,0,3,0,0,3,0,1999-2003,81.1,78.8,83.4,80.1,77.0,83.2,42.2,38.7,45.7,66.9,62.0,71.7,77.5,73.3,81.6,Kauai,Hawaii,HI,18,7,7,5,8,8,8,8,5,5,-1,5,5,5,5,6,5,-1,5,5,5,8,5,Kauai,Hawaii,HI,18,6968,884,836,3192,3949,6,3,6,46,3,47,2,3,9,23019,1,1,1,1,1,1,1999-2003
451,15,9,5.9,Maui,Hawaii,HI,12,"frontier status, population size, poverty, age",57,139884,126158,268187,121,137,605,10.2,4.6,9.5,25.1,24.2,29.7,63.5,60.7,64.7,9.7,7.0,10.9,1.8,0.8,1.9,38.3,79.8,97.0,0.6,0.9,11.5,0.5,0.2,1.0,40.5,0.8,5.2,5.8,1.2,10.3,Maui,Hawaii,HI,12,19.9,18.5,21.2,75.0,73.3,76.6,17.7,16.4,19.0,21.4,19.5,23.3,20.8,19.5,22.2,5.9,5.2,6.6,17838,14057,1909,92.2,45.8,1,2,Maui,Hawaii,HI,12,12,4,4,4,3,8,9,4,4,0,3,0,7,3,16,0,3,0,0,3,0,2001-2003,85.0,83.4,86.5,79.2,76.7,81.6,37.3,34.6,39.9,61.4,57.3,65.5,70.2,66.6,73.9,Maui,Hawaii,HI,12,7,7,7,7,8,8,8,7,8,-1,5,7,7,5,5,5,-1,5,7,5,8,5,Maui,Hawaii,HI,12,15626,1990,2147,7191,8756,0,3,8,90,4,52,7,3,16,338276,1,1,1,1,1,1,2001-2003
452,16,1,5.1,Ada,Idaho,ID,10,"frontier status, population size, poverty, age",36,344727,292916,558341,327,461,1681,9.3,4.9,10.5,26.6,24.2,28.9,64.0,59.2,65.0,8.1,6.9,12.2,1.4,0.7,2.6,94.6,71.5,93.5,0.8,2.0,20.0,0.7,0.2,0.8,2.1,1.3,8.4,5.3,3.0,20.6,Ada,Idaho,ID,10,15.5,14.3,16.8,77.0,75.1,78.9,18.5,17.2,19.9,21.6,19.4,23.7,18.1,16.7,19.4,5.1,4.3,5.8,36577,29613,4398,98.3,48.2,1,2,Ada,Idaho,ID,10,7,4,10,14,3,19,12,3,19,1,3,0,29,4,29,0,3,0,5,3,10,2001-2003,81.4,79.1,83.7,78.7,75.0,82.4,45.0,41.4,48.7,66.3,62.1,70.4,69.1,65.2,73.1,Ada,Idaho,ID,10,5,5,5,5,5,5,5,7,8,-1,5,7,7,5,5,5,5,5,7,6,8,5,Ada,Idaho,ID,10,20528,5895,9714,21824,14631,48,4,10,135,4,115,18,3,57,231432,1,1,1,2,1,1,2001-2003
453,16,3,5.1,Adams,Idaho,ID,80,"frontier status, population size, poverty, age",41,3591,1303,12284,3,0,5,13.3,9.7,13.7,20.3,20.1,31.6,61.2,55.4,67.3,16.4,7.8,16.4,2.1,0.8,2.2,97.6,77.4,99.4,0.1,0.1,2.8,1.5,0.5,16.3,0.4,0.0,1.1,2.1,1.7,27.8,Adams,Idaho,ID,80,22.8,15.4,30.2,79.6,70.8,88.3,24.2,16.8,31.6,-1111.1,-1111.1,-1111.1,16.6,10.0,23.2,5.1,1.7,8.6,634,684,116,0.0,27.8,1,1,Adams,Idaho,ID,80,0,3,0,4,4,4,1,4,1,0,3,0,1,4,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Adams,Idaho,ID,80,5,-1,5,8,8,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,7,8,5,-1,5,Adams,Idaho,ID,80,495,146,136,247,155,0,3,1,3,4,4,1,4,1,-2222,1,1,1,1,1,1,1994-2003
454,16,5,7.0,Bannock,Idaho,ID,20,"frontier status, population size, poverty, age",32,78155,63024,109206,70,34,196,13.5,9.4,13.7,29.1,24.6,28.4,60.4,59.4,64.2,9.1,8.0,12.0,1.4,0.8,2.3,93.5,72.7,96.9,0.7,0.7,21.5,3.1,0.3,8.2,1.3,0.4,1.5,5.2,2.0,13.6,Bannock,Idaho,ID,20,17.5,15.8,19.2,80.0,77.6,82.3,23.7,21.6,25.7,22.1,19.3,24.9,18.0,16.2,19.8,7.0,6.0,8.1,12259,7859,1582,83.2,48.6,1,2,Bannock,Idaho,ID,20,1,3,0,10,4,11,3,3,11,0,3,0,16,4,8,0,3,0,1,3,4,1999-2003,75.4,71.7,79.1,71.4,66.2,76.5,36.7,32.4,41.1,58.2,52.8,63.5,67.9,62.9,73.0,Bannock,Idaho,ID,20,7,5,5,5,5,5,8,5,8,-1,-1,5,6,8,5,8,-1,5,6,8,8,7,Bannock,Idaho,ID,20,5774,1564,2588,4795,3546,28,4,15,51,4,53,4,3,27,43730,1,1,1,1,1,1,1999-2003
455,16,7,7.1,Bear Lake,Idaho,ID,40,"frontier status, population size, poverty, age",62,6176,6176,25119,6,9,46,11.2,8.8,12.7,28.2,22.5,26.9,55.9,55.5,61.5,13.5,12.1,16.8,2.5,2.2,3.7,98.8,87.2,99.2,0.3,0.1,8.5,0.6,0.1,4.7,0.2,0.1,0.8,2.3,0.7,10.1,Bear Lake,Idaho,ID,40,26.0,19.6,32.4,79.3,71.3,87.3,24.7,18.2,31.2,27.8,18.2,37.4,18.2,12.9,23.6,7.1,3.7,10.5,1121,1034,105,64.8,32.4,2,2,Bear Lake,Idaho,ID,40,0,3,0,2,4,3,0,3,1,0,3,0,4,4,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Bear Lake,Idaho,ID,40,7,5,7,6,5,5,8,5,5,-1,-1,5,8,-1,6,5,-1,5,8,8,8,7,Bear Lake,Idaho,ID,40,555,125,106,386,277,1,4,1,2,3,7,1,3,2,-2222,1,1,1,1,1,1,1994-2003
456,16,9,6.0,Benewah,Idaho,ID,42,"frontier status, population size, poverty, age",53,9218,8134,24778,12,9,66,12.9,12.5,16.4,24.8,24.4,32.4,59.1,55.8,63.2,14.0,9.2,13.3,2.1,1.0,2.1,90.2,63.9,97.6,0.2,0.3,35.4,8.0,0.1,2.6,0.2,0.1,1.5,2.0,1.2,46.9,Benewah,Idaho,ID,42,24.8,19.1,30.4,81.6,75.3,87.9,28.3,22.1,34.4,30.7,21.8,39.7,27.8,20.7,35.0,6.0,3.2,8.8,1507,1356,307,43.4,43.4,1,2,Benewah,Idaho,ID,42,0,3,0,8,4,6,2,3,2,0,3,0,11,4,3,0,3,0,0,3,3,1994-2003,77.0,68.1,85.8,-1111.1,-1111.1,-1111.1,24.9,15.0,34.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Benewah,Idaho,ID,42,5,8,5,6,7,5,8,8,8,-1,-1,8,5,-1,6,6,-1,8,8,8,8,5,Benewah,Idaho,ID,42,1258,306,216,598,381,1,4,1,17,4,14,16,4,7,572,1,1,1,1,1,1,1994-2003
457,16,11,8.2,Bingham,Idaho,ID,33,"frontier status, population size, poverty, age",41,43739,27640,49369,21,20,98,12.9,11.5,16.3,32.7,24.0,31.3,57.0,57.8,63.1,8.9,8.3,12.5,1.4,0.9,2.0,91.1,65.1,97.6,0.3,0.3,33.6,7.0,0.2,6.0,0.6,0.3,2.0,13.9,1.0,27.6,Bingham,Idaho,ID,33,22.9,20.2,25.5,78.4,74.8,82.0,25.8,23.0,28.7,23.1,19.3,27.0,16.6,14.3,19.0,8.2,6.6,9.9,8846,4488,785,36.6,38.9,1,2,Bingham,Idaho,ID,33,0,3,0,13,4,4,2,3,4,0,3,0,0,3,6,0,3,0,0,3,4,1999-2003,74.4,69.8,79.0,68.4,61.4,75.3,31.8,26.1,37.6,49.8,42.8,56.8,65.2,58.6,71.9,Bingham,Idaho,ID,33,5,5,5,6,5,5,8,5,5,-1,7,5,8,5,5,5,-1,5,6,5,8,7,Bingham,Idaho,ID,33,4863,792,1397,2562,1930,8,4,2,21,3,36,4,3,15,63664,1,1,1,1,1,1,1999-2003
458,16,13,1.9,Blaine,Idaho,ID,37,"frontier status, population size, poverty, age",30,21166,5403,24822,8,10,2019,6.3,4.8,9.8,23.1,18.4,24.5,67.8,61.8,73.3,8.3,6.5,14.2,0.9,0.4,2.2,97.2,75.3,97.7,0.5,0.4,16.1,0.4,0.0,1.0,1.0,0.2,6.4,15.1,0.7,13.1,Blaine,Idaho,ID,37,11.2,8.1,14.4,69.3,63.7,75.0,9.7,6.9,12.5,20.3,14.8,25.7,13.9,10.6,17.2,1.9,0.8,3.0,2677,1613,113,132.3,56.7,2,2,Blaine,Idaho,ID,37,0,3,0,14,4,7,4,4,4,1,4,0,92,4,11,0,3,0,0,3,0,1994-2003,84.5,78.0,91.0,-1111.1,-1111.1,-1111.1,51.5,42.2,60.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Blaine,Idaho,ID,37,5,5,5,7,8,5,8,8,5,-1,8,7,8,6,5,5,-1,5,8,5,8,5,Blaine,Idaho,ID,37,1459,384,389,1402,858,7,4,2,20,3,26,7,4,6,5,1,1,1,1,1,1,1994-2003
459,16,15,5.5,Boise,Idaho,ID,80,"frontier status, population size, poverty, age",41,7535,1303,12284,4,0,5,10.0,9.7,13.7,23.5,20.1,31.6,64.9,55.4,67.3,10.6,7.8,16.4,1.0,0.8,2.2,97.6,77.4,99.4,0.1,0.1,2.8,0.9,0.5,16.3,0.3,0.0,1.1,3.6,1.7,27.8,Boise,Idaho,ID,80,20.9,13.7,28.1,-1111.1,-1111.1,-1111.1,17.1,9.9,24.3,-1111.1,-1111.1,-1111.1,19.1,11.8,26.4,5.5,1.8,9.2,1159,627,131,26.5,0.0,2,1,Boise,Idaho,ID,80,0,3,1,8,4,6,0,3,2,0,3,0,1,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Boise,Idaho,ID,80,8,5,7,6,8,5,8,5,5,-1,-1,7,5,-1,-1,5,-1,8,8,5,-1,7,Boise,Idaho,ID,80,711,158,222,498,317,0,3,1,2,3,6,0,3,2,-2222,1,1,1,1,1,1,1994-2003
460,16,17,5.6,Bonner,Idaho,ID,33,"frontier status, population size, poverty, age",41,40908,27640,49369,24,20,98,13.4,11.5,16.3,22.5,24.0,31.3,63.6,57.8,63.1,12.4,8.3,12.5,1.5,0.9,2.0,97.0,65.1,97.6,0.2,0.3,33.6,1.0,0.2,6.0,0.4,0.3,2.0,1.8,1.0,27.6,Bonner,Idaho,ID,33,20.2,17.4,23.1,76.6,73.1,80.2,19.1,16.4,21.8,28.8,24.4,33.1,22.2,19.4,24.9,5.6,4.2,7.1,6208,5071,983,61.1,46.4,1,2,Bonner,Idaho,ID,33,1,4,0,2,3,4,7,4,4,0,3,0,32,4,6,0,3,0,0,3,4,1999-2003,74.9,69.9,79.9,71.1,63.9,78.3,28.2,22.7,33.8,57.2,49.8,64.7,66.0,59.2,72.7,Bonner,Idaho,ID,33,5,5,5,6,7,5,8,8,8,-1,-1,5,8,8,8,5,-1,5,6,8,8,5,Bonner,Idaho,ID,33,4101,999,1636,2735,1742,6,4,2,6,3,32,3,3,13,1088,1,1,1,1,1,1,1999-2003
