,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
55,1,117,4.8,Shelby,Alabama,AL,11,"frontier status, population size, poverty, age",44,171465,119015,235272,216,176,492,6.9,6.1,10.9,26.2,22.2,26.0,65.1,61.5,66.9,8.0,8.1,12.0,0.7,1.2,2.2,88.2,82.9,96.0,9.4,1.0,13.3,0.3,0.1,0.7,1.4,0.9,5.1,3.1,1.0,9.3,14846.0,2373.0,5133.0,9515,8223,0,40.0,0,56.0,0,19.0,0,0,0,1,0,0,2001-2003
56,1,119,11.8,Sumter,Alabama,AL,66,"frontier status, population size, poverty, age, population density",37,13819,6709,17773,15,8,19,26.4,17.4,29.4,28.2,24.5,34.1,57.6,53.7,62.2,11.5,8.6,13.2,2.7,1.0,2.0,24.9,24.9,97.0,74.7,0.5,71.7,0.1,0.1,53.4,0.1,0.1,0.8,1.4,0.8,83.5,2941.0,326.0,660.0,751,730,0,19.0,0,27.0,0,23.0,0,0,0,0,0,0,1994-2003
57,1,121,10.9,Talladega,Alabama,AL,8,"frontier status, population size, poverty",54,80457,54746,94031,109,47,164,16.8,16.5,22.1,24.9,22.2,30.9,61.7,57.5,64.2,12.0,8.5,14.1,1.4,1.1,2.1,67.5,41.6,96.6,31.4,1.1,51.9,0.2,0.2,3.2,0.4,0.4,2.1,1.1,0.7,20.8,16423.0,1723.0,4701.0,4547,3867,0,29.0,0,80.0,0,40.0,0,0,0,0,0,0,1999-2003
58,1,123,5.6,Tallapoosa,Alabama,AL,49,"frontier status, population size, poverty, age, population density",35,40717,28892,46496,57,31,61,16.0,12.7,16.3,23.6,20.8,25.5,59.8,56.5,61.1,14.6,12.2,18.7,2.0,1.9,3.1,72.9,70.9,97.4,26.3,0.3,27.6,0.2,0.2,1.6,0.2,0.2,1.0,0.9,0.8,12.5,8472.0,754.0,1816.0,2338,1906,0,26.0,0,27.0,1,8.0,0,0,0,0,0,0,1999-2003
59,1,125,7.9,Tuscaloosa,Alabama,AL,6,"frontier status, population size, poverty",53,168908,111380,231954,128,43,697,16.5,12.4,16.5,25.0,22.4,29.6,63.9,57.8,62.9,9.9,8.5,16.2,1.2,1.1,2.7,67.7,65.8,95.0,30.1,1.0,30.1,0.2,0.3,1.9,1.1,0.7,3.4,1.6,1.9,21.0,22290.0,2786.0,6263.0,9557,9241,1,123.0,1,80.0,1,50.0,0,0,0,0,0,0,2001-2003
60,1,127,11.5,Walker,Alabama,AL,24,"frontier status, population size, poverty, age",35,70117,57558,94198,88,40,257,14.8,12.3,16.6,23.6,21.0,26.2,61.0,57.9,61.9,13.7,12.0,16.6,1.6,1.6,3.0,92.5,83.7,97.0,6.4,0.8,13.7,0.3,0.2,2.3,0.2,0.3,1.5,1.2,0.7,15.0,15989.0,1212.0,4106.0,4022,3280,0,57.0,1,49.0,0,25.0,0,0,0,0,0,0,1999-2003
61,1,129,10.5,Washington,Alabama,AL,66,"frontier status, population size, poverty, age, population density",37,17773,6709,17773,16,8,19,16.9,17.4,29.4,27.2,24.5,34.1,59.4,53.7,62.2,12.0,8.6,13.2,1.3,1.0,2.0,66.0,24.9,97.0,26.4,0.5,71.7,6.7,0.1,53.4,0.1,0.1,0.8,0.9,0.8,83.5,3236.0,392.0,709.0,976,848,0,36.0,1,32.0,0,27.0,0,0,0,0,0,0,1994-2003
62,1,131,7.6,Wilcox,Alabama,AL,75,"frontier status, population size, poverty, age, population density",37,12937,6228,19495,15,15,22,27.9,17.0,24.9,30.6,22.3,28.6,56.4,55.2,63.8,11.0,11.0,15.1,2.0,1.8,2.6,27.1,30.0,97.1,72.6,1.1,69.6,0.1,0.1,1.6,0.1,0.1,0.5,0.8,0.7,37.8,3147.0,307.0,558.0,679,638,0,3.0,0,23.0,0,8.0,0,0,0,0,0,0,1994-2003
63,1,133,8.5,Winston,Alabama,AL,41,"frontier status, population size, poverty, age",47,24498,6602,24509,40,20,1362,16.9,12.5,17.5,22.8,21.8,25.9,62.2,56.1,64.1,13.7,10.0,16.0,1.4,1.2,3.3,98.3,59.0,98.4,0.6,0.6,40.2,0.4,0.1,0.5,0.1,0.1,1.8,1.9,0.7,6.5,6425.0,475.0,1190.0,1421,1156,0,17.0,0,46.0,0,22.0,0,0,0,0,0,0,1994-2003
64,4,1,7.5,Apache,Arizona,AZ,77,"frontier status, population size",15,69343,26995,76006,6,3,7,27.5,8.6,21.7,36.8,22.2,33.6,53.5,56.9,64.2,8.8,6.2,13.5,0.9,0.6,2.3,22.2,55.7,95.5,0.6,0.2,1.6,76.1,1.0,41.5,0.3,0.3,1.5,4.6,2.8,71.5,13318.0,2313.0,1323.0,3344,4052,0,126.0,1,58.0,1,27.0,0,0,0,0,0,0,1999-2003
65,4,3,9.1,Cochise,Arizona,AZ,7,"frontier status, population size, poverty",33,126106,125339,247571,20,37,604,16.3,16.3,20.8,27.1,26.3,31.7,56.9,57.0,61.4,14.4,7.7,13.1,1.6,1.0,1.9,90.1,43.7,93.0,4.4,2.4,52.5,1.3,0.2,5.3,2.1,0.6,3.0,30.8,1.4,54.6,16637.0,2737.0,3232.0,6938,7031,0,44.0,0,68.0,0,65.0,0,0,0,0,0,0,2001-2003
66,4,5,4.2,Coconino,Arizona,AZ,77,"frontier status, population size",15,123866,26995,76006,7,3,7,15.6,8.6,21.7,29.0,22.2,33.6,63.3,56.9,64.2,7.0,6.2,13.5,0.7,0.6,2.3,66.1,55.7,95.5,1.3,0.2,1.6,29.9,1.0,41.5,1.2,0.3,1.5,11.6,2.8,71.5,11564.0,3544.0,2509.0,6647,7642,1,163.0,1,100.0,1,47.0,0,0,0,0,0,0,1999-2003
67,4,7,8.8,Gila,Arizona,AZ,36,"frontier status, population size, poverty, age",23,51663,26383,48687,11,24,60,17.1,15.8,23.3,25.4,25.0,26.8,53.7,57.7,60.2,18.7,11.6,14.9,2.2,1.6,2.4,83.5,58.3,93.9,0.7,0.4,40.6,14.6,0.2,20.2,0.6,0.2,0.7,16.3,1.1,17.6,7580.0,1276.0,1698.0,2899,2771,0,45.0,1,46.0,0,31.0,0,0,0,1,0,0,1999-2003
68,4,9,10.9,Graham,Arizona,AZ,51,"frontier status, population size, poverty, age, population density",33,33073,27269,43226,7,14,41,20.5,18.0,24.6,30.1,23.5,32.2,57.2,54.9,62.5,11.1,9.6,12.6,1.6,1.2,1.8,80.4,48.6,97.0,2.2,0.7,50.7,16.3,0.2,7.1,0.7,0.2,2.3,27.8,1.0,67.7,4771.0,809.0,868.0,1752,1964,1,35.0,1,33.0,0,18.0,0,0,0,0,0,0,1999-2003
69,4,11,5.0,Greenlee,Arizona,AZ,78,"frontier status, population size, poverty, age",43,7521,765,16949,4,0,7,11.2,7.2,11.2,30.0,19.4,30.4,58.8,57.0,70.2,9.9,5.6,14.1,1.3,0.4,2.3,96.2,68.4,98.7,0.8,0.0,1.6,1.9,0.4,16.2,0.5,0.0,3.2,46.4,1.1,22.6,811.0,199.0,204.0,398,415,0,6.0,0,9.0,0,3.0,0,0,0,0,0,0,1994-2003
70,4,12,8.3,La Paz,Arizona,AZ,88,"frontier status, population size, poverty, age",23,20238,1644,9259,4,1,6,17.2,15.5,22.5,20.6,21.1,32.7,50.4,50.4,61.0,26.0,11.8,18.8,2.9,1.3,4.2,84.2,82.7,98.4,1.0,0.0,5.8,13.2,0.5,16.2,0.6,0.1,1.0,22.8,1.0,78.7,4520.0,521.0,586.0,1202,1068,0,21.0,0,26.0,1,15.0,0,0,0,0,0,0,1994-2003
71,4,13,6.3,Maricopa,Arizona,AZ,1,"frontier status, population size",34,3635528,1214361,3635528,395,395,20520,12.8,7.6,18.9,28.6,22.8,29.8,60.3,59.5,63.8,9.7,7.5,12.7,1.4,1.0,2.5,89.0,53.7,86.1,4.3,4.3,38.3,2.2,0.2,1.2,2.9,2.2,16.2,28.7,3.1,46.4,401456.0,74246.0,55889.0,195126,197150,0,1161.0,0,889.0,1,494.0,0,0,0,1,1,0,2001-2003
72,4,15,7.5,Mohave,Arizona,AZ,6,"frontier status, population size, poverty",53,187200,111380,231954,14,43,697,14.9,12.4,16.5,23.3,22.4,29.6,55.9,57.8,62.9,18.8,8.5,16.2,2.0,1.1,2.7,94.2,65.8,95.0,1.0,1.0,30.1,2.5,0.3,1.9,1.1,0.7,3.4,12.8,1.9,21.0,29449.0,3485.0,5833.0,10755,9923,1,41.0,0,80.0,0,50.0,0,0,0,0,0,0,2001-2003
73,4,17,8.8,Navajo,Arizona,AZ,8,"frontier status, population size, poverty",54,108432,54746,94031,11,47,164,21.4,16.5,22.1,33.9,22.2,30.9,55.1,57.5,64.2,10.1,8.5,14.1,0.9,1.1,2.1,48.5,41.6,96.6,1.1,1.1,51.9,48.8,0.2,3.2,0.4,0.4,2.1,8.7,0.7,20.8,17550.0,3140.0,2949.0,5446,6271,0,74.0,0,100.0,1,50.0,0,0,0,0,0,0,1999-2003
74,4,19,6.6,Pima,Arizona,AZ,3,"frontier status, population size, poverty",39,924786,550521,928032,101,432,8966,14.3,11.2,19.6,26.0,22.4,32.0,59.6,58.4,66.3,12.5,7.4,12.4,1.9,1.0,2.3,88.7,45.6,87.6,3.4,3.4,51.3,3.6,0.2,3.6,2.6,1.5,9.0,31.6,2.2,43.6,99444.0,19949.0,18572.0,51475,52043,0,489.0,1,368.0,1,368.0,0,0,0,0,0,0,2001-2003
75,4,21,10.6,Pinal,Arizona,AZ,7,"frontier status, population size, poverty",33,229549,125339,247571,43,37,604,14.6,16.3,20.8,26.1,26.3,31.7,59.4,57.0,61.4,13.1,7.7,13.1,1.4,1.0,1.9,86.9,43.7,93.0,3.5,2.4,52.5,7.4,0.2,5.3,1.1,0.6,3.0,29.6,1.4,54.6,40746.0,4531.0,6954.0,12759,12869,1,121.0,1,111.0,1,105.0,0,0,0,1,1,0,2001-2003
76,4,23,7.0,Santa Cruz,Arizona,AZ,51,"frontier status, population size, poverty, age, population density",33,42009,27269,43226,34,14,41,19.2,18.0,24.6,33.4,23.5,32.2,55.0,54.9,62.5,10.4,9.6,12.6,1.2,1.2,1.8,97.7,48.6,97.0,0.6,0.7,50.7,0.8,0.2,7.1,0.8,0.2,2.3,80.4,1.0,67.7,9488.0,1432.0,1058.0,2121,2334,0,57.0,1,39.0,1,21.0,0,0,0,0,1,0,1999-2003
77,4,25,5.7,Yavapai,Arizona,AZ,16,"frontier status, population size, poverty, age",27,198701,118395,277035,24,39,457,12.0,9.7,12.9,21.1,21.3,25.4,56.9,55.3,62.0,19.5,11.8,19.5,2.5,1.9,3.4,95.6,83.5,96.3,0.7,1.0,14.1,1.7,0.1,1.1,0.8,0.4,3.3,11.5,0.8,13.7,21679.0,3646.0,5592.0,11746,10856,0,68.0,1,81.0,0,16.0,0,0,0,0,0,0,2001-2003
78,4,27,9.2,Yuma,Arizona,AZ,7,"frontier status, population size, poverty",33,181277,125339,247571,33,37,604,18.0,16.3,20.8,30.8,26.3,31.7,51.8,57.0,61.4,15.6,7.7,13.1,1.8,1.0,1.9,93.0,43.7,93.0,2.7,2.4,52.5,1.9,0.2,5.3,1.4,0.6,3.0,54.6,1.4,54.6,37549.0,12082.0,6971.0,9471,9943,0,62.0,0,95.0,0,90.0,0,0,0,0,0,0,2001-2003
79,5,1,7.8,Arkansas,Arkansas,AR,75,"frontier status, population size, poverty, age, population density",37,20073,6228,19495,20,15,22,17.3,17.0,24.9,24.9,22.3,28.6,59.5,55.2,63.8,13.8,11.0,15.1,1.8,1.8,2.6,74.6,30.0,97.1,24.5,1.1,69.6,0.1,0.1,1.6,0.4,0.1,0.5,1.1,0.7,37.8,3754.0,765.0,494.0,1289,1095,0,55.0,1,35.0,0,12.0,0,0,0,0,0,0,1994-2003
80,5,3,7.7,Ashley,Arkansas,AR,68,"frontier status, population size, poverty, age, population density",34,23178,8909,23299,25,27,35,17.8,17.0,28.4,25.9,24.1,31.3,60.2,57.5,63.1,12.0,9.9,12.7,1.9,1.0,2.0,71.3,36.4,99.2,27.8,0.3,62.7,0.1,0.0,0.7,0.3,0.0,0.5,3.8,0.6,5.7,4234.0,784.0,727.0,1468,1278,0,44.0,1,41.0,0,15.0,0,0,0,0,0,0,1994-2003
81,5,5,10.2,Baxter,Arkansas,AR,50,"frontier status, population size, poverty, age, population density",27,40330,27028,48148,73,56,140,13.7,13.7,16.2,18.8,20.8,25.3,54.8,56.8,63.8,22.8,11.6,16.2,3.6,1.7,3.3,98.0,70.1,98.4,0.3,0.3,28.8,0.5,0.1,0.5,0.4,0.2,1.9,1.0,0.6,3.1,6774.0,844.0,1854.0,2785,2153,1,25.0,0,31.0,1,10.0,0,0,0,0,0,0,1999-2003
82,5,7,5.8,Benton,Arkansas,AR,13,"frontier status, population size, poverty, age",16,186938,125578,226514,221,99,723,10.0,6.7,11.3,27.2,19.1,27.2,60.2,54.2,62.6,11.1,11.1,22.4,1.5,1.5,3.9,93.8,86.0,96.5,1.1,1.1,8.9,1.6,0.2,1.0,1.9,0.7,3.4,12.6,1.6,27.3,23612.0,2760.0,4491.0,11631,10422,0,46.0,0,75.0,0,15.0,0,0,0,0,0,0,2001-2003
83,5,9,6.7,Boone,Arkansas,AR,49,"frontier status, population size, poverty, age, population density",35,35793,28892,46496,61,31,61,15.3,12.7,16.3,23.5,20.8,25.5,59.4,56.5,61.1,14.9,12.2,18.7,2.1,1.9,3.1,97.7,70.9,97.4,0.3,0.3,27.6,0.7,0.2,1.6,0.4,0.2,1.0,1.5,0.8,12.5,5761.0,798.0,1385.0,2334,1938,0,27.0,1,22.0,0,7.0,0,0,0,0,0,0,1999-2003
84,5,11,8.5,Bradley,Arkansas,AR,70,"frontier status, population size, poverty, age, population density",37,12192,4928,13835,19,8,19,20.3,14.3,21.2,23.4,20.8,25.0,59.5,54.5,62.6,14.9,13.4,18.9,2.2,1.9,3.6,71.2,72.5,98.7,28.2,0.2,26.4,0.3,0.1,16.1,0.1,0.0,0.6,10.2,0.6,23.3,2741.0,417.0,450.0,797,699,0,20.0,1,16.0,0,6.0,0,0,0,0,0,0,1994-2003
85,5,13,3.5,Calhoun,Arkansas,AR,43,"frontier status, population size, poverty, age",57,5589,7102,22197,9,8,41,14.5,11.5,16.5,23.5,23.3,26.8,61.1,55.7,61.1,13.0,12.2,17.2,2.4,1.8,3.3,76.6,74.8,98.2,23.2,0.2,23.2,0.0,0.1,6.7,0.0,0.1,0.8,2.1,0.7,20.0,1217.0,177.0,245.0,365,306,1,5.0,0,8.0,0,3.0,0,0,0,0,0,0,1994-2003
86,5,15,5.1,Carroll,Arkansas,AR,64,"frontier status, population size, poverty, age, population density",41,26999,9340,25391,43,35,46,15.4,12.0,15.7,24.0,19.6,24.3,60.1,58.6,61.6,14.2,12.9,17.7,1.7,1.6,2.9,97.3,87.8,98.8,0.3,0.4,10.8,0.7,0.1,0.9,0.7,0.1,0.5,13.5,0.6,7.8,5234.0,574.0,1005.0,1750,1459,1,36.0,1,37.0,1,10.0,0,0,0,0,0,0,1994-2003
87,5,17,15.6,Chicot,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,13027,8756,21398,20,20,28,27.9,17.4,27.9,26.0,23.6,30.0,58.3,57.9,62.5,13.6,9.2,13.0,2.0,1.3,2.1,45.2,37.4,80.1,53.9,18.4,61.5,0.0,0.1,1.0,0.6,0.2,0.9,4.0,0.8,10.0,3042.0,482.0,403.0,824,737,0,19.0,0,23.0,1,9.0,0,0,0,0,0,0,1994-2003
88,5,19,6.3,Clark,Arkansas,AR,71,"frontier status, population size, poverty, age, population density",33,22916,7147,20507,26,19,28,17.2,16.2,21.1,24.4,20.0,25.2,61.3,56.6,63.8,12.1,12.1,18.3,2.1,1.6,2.7,75.3,57.6,99.0,22.3,0.2,41.9,0.5,0.1,0.8,1.1,0.1,0.7,3.9,0.5,17.8,3384.0,631.0,687.0,1490,1575,0,71.0,1,35.0,1,12.0,0,0,0,0,0,0,1994-2003
89,5,21,10.2,Clay,Arkansas,AR,63,"frontier status, population size, poverty, age, population density",32,16578,9378,21479,26,24,32,17.1,12.1,16.5,23.0,21.1,24.8,57.9,56.7,62.7,16.3,11.8,17.2,2.7,1.6,3.3,98.2,68.0,98.5,0.3,0.3,31.6,0.7,0.1,0.7,0.2,0.1,0.6,1.0,0.8,2.8,4573.0,570.0,620.0,1088,893,0,64.0,1,23.0,0,5.0,0,0,0,0,0,0,1994-2003
90,5,23,8.6,Cleburne,Arkansas,AR,64,"frontier status, population size, poverty, age, population density",41,25391,9340,25391,46,35,46,14.4,12.0,15.7,20.5,19.6,24.3,57.8,58.6,61.6,19.4,12.9,17.7,2.2,1.6,2.9,98.2,87.8,98.8,0.5,0.4,10.8,0.3,0.1,0.9,0.2,0.1,0.5,1.7,0.6,7.8,4623.0,515.0,781.0,1719,1387,0,72.0,1,35.0,0,9.0,0,0,0,0,0,0,1994-2003
91,5,25,11.3,Cleveland,Arkansas,AR,41,"frontier status, population size, poverty, age",47,8903,6602,24509,15,20,1362,14.2,12.5,17.5,24.7,21.8,25.9,61.0,56.1,64.1,12.6,10.0,16.0,1.7,1.2,3.3,85.7,59.0,98.4,13.5,0.6,40.2,0.4,0.1,0.5,0.1,0.1,1.8,1.8,0.7,6.5,1610.0,236.0,278.0,572,497,1,9.0,0,16.0,0,8.0,0,0,0,0,0,0,1994-2003
92,5,27,9.2,Columbia,Arkansas,AR,35,"frontier status, population size, poverty, age",27,24695,27228,49644,32,32,87,20.3,14.6,20.3,25.3,21.8,26.5,58.8,57.6,62.1,13.5,12.6,16.6,2.4,1.6,2.6,62.3,62.3,98.0,36.6,0.5,36.6,0.3,0.2,17.0,0.4,0.3,0.7,1.6,0.8,16.0,4087.0,670.0,764.0,1583,1501,0,29.0,1,20.0,0,15.0,0,0,0,0,0,0,1999-2003
93,5,29,4.9,Conway,Arkansas,AR,43,"frontier status, population size, poverty, age",57,20739,7102,22197,37,8,41,16.5,11.5,16.5,25.1,23.3,26.8,59.3,55.7,61.1,13.5,12.2,17.2,2.1,1.8,3.3,85.5,74.8,98.2,12.5,0.2,23.2,0.5,0.1,6.7,0.5,0.1,0.8,2.4,0.7,20.0,3729.0,470.0,745.0,1328,1148,0,49.0,1,28.0,0,12.0,0,0,0,0,0,0,1994-2003
94,5,31,6.2,Craighead,Arkansas,AR,22,"frontier status, population size, poverty, age",28,86735,62826,98960,122,13,202,15.9,13.1,15.9,25.8,22.0,26.0,62.5,59.8,67.5,10.3,7.9,13.5,1.4,1.1,2.1,88.3,72.0,96.8,9.7,0.5,26.0,0.4,0.2,2.8,0.7,0.3,3.3,3.1,0.6,5.4,12563.0,2021.0,2813.0,5507,5147,0,204.0,1,71.0,1,25.0,0,0,0,0,0,0,1999-2003
95,5,33,5.8,Crawford,Arkansas,AR,33,"frontier status, population size, poverty, age",41,57630,27640,49369,97,20,98,14.2,11.5,16.3,27.1,24.0,31.3,61.0,57.8,63.1,10.8,8.3,12.5,1.1,0.9,2.0,93.4,65.1,97.6,1.1,0.3,33.6,2.1,0.2,6.0,1.4,0.3,2.0,4.6,1.0,27.6,10684.0,1095.0,1988.0,3596,3209,1,61.0,1,46.0,0,19.0,0,0,0,0,0,0,1999-2003
96,5,35,11.5,Crittenden,Arkansas,AR,53,"frontier status, population size, poverty, age, population density",27,51882,27274,46428,85,70,154,22.5,17.3,25.8,31.2,22.6,28.8,59.0,58.6,64.3,8.7,8.7,12.9,1.1,1.1,1.8,49.2,43.5,98.3,49.4,0.6,55.7,0.3,0.1,0.4,0.6,0.3,1.4,1.9,0.5,10.1,9689.0,1421.0,1609.0,3063,2882,0,61.0,1,56.0,1,20.0,0,0,0,1,0,0,1999-2003
97,5,37,9.6,Cross,Arkansas,AR,68,"frontier status, population size, poverty, age, population density",34,19237,8909,23299,31,27,35,19.6,17.0,28.4,26.8,24.1,31.3,60.0,57.5,63.1,11.6,9.9,12.7,1.5,1.0,2.0,75.5,36.4,99.2,23.4,0.3,62.7,0.3,0.0,0.7,0.4,0.0,0.5,1.1,0.6,5.7,3975.0,625.0,627.0,1205,1080,0,76.0,1,33.0,1,12.0,0,0,0,0,0,0,1994-2003
98,5,39,14.7,Dallas,Arkansas,AR,74,"frontier status, population size, poverty, age, population density",30,8524,5148,12543,13,7,13,18.7,16.5,24.5,25.2,21.4,30.6,58.3,53.4,62.5,13.9,12.3,16.2,2.6,1.7,3.5,58.2,40.8,97.1,40.7,0.2,57.8,0.3,0.2,18.0,0.4,0.1,0.7,2.4,1.0,48.4,1883.0,268.0,373.0,545,481,0,10.0,0,15.0,0,15.0,0,0,0,0,0,0,1994-2003
99,5,41,10.3,Desha,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,14358,8756,21398,19,20,28,23.2,17.4,27.9,28.2,23.6,30.0,57.5,57.9,62.5,12.1,9.2,13.0,2.2,1.3,2.1,52.1,37.4,80.1,46.8,18.4,61.5,0.3,0.1,1.0,0.4,0.2,0.9,3.8,0.8,10.0,3236.0,519.0,448.0,884,781,0,20.0,0,25.0,1,9.0,0,0,0,0,0,0,1994-2003
100,5,43,4.5,Drew,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,18693,8756,21398,23,20,28,18.4,17.4,27.9,25.6,23.6,30.0,61.3,57.9,62.5,11.5,9.2,13.0,1.6,1.3,2.1,71.2,37.4,80.1,27.5,18.4,61.5,0.2,0.1,1.0,0.5,0.2,0.9,2.6,0.8,10.0,3160.0,698.0,611.0,1192,1157,0,24.0,0,30.0,0,11.0,0,0,0,0,0,0,1994-2003
101,5,45,4.8,Faulkner,Arkansas,AR,19,"frontier status, population size, poverty, age",37,97147,53919,98288,150,36,280,12.8,10.3,13.9,27.0,22.3,25.7,63.4,60.4,65.8,8.5,8.2,13.2,1.1,1.1,2.3,88.3,77.6,97.5,9.3,0.4,20.7,0.5,0.2,2.1,0.8,0.5,2.5,2.5,0.8,4.6,9862.0,2095.0,2010.0,6103,6187,0,282.0,1,66.0,1,18.0,0,0,0,0,0,0,1999-2003
102,5,47,4.7,Franklin,Arkansas,AR,43,"frontier status, population size, poverty, age",57,18218,7102,22197,30,8,41,16.4,11.5,16.5,24.6,23.3,26.8,59.2,55.7,61.1,13.9,12.2,17.2,2.3,1.8,3.3,96.7,74.8,98.2,0.7,0.2,23.2,0.8,0.1,6.7,0.9,0.1,0.8,2.0,0.7,20.0,3543.0,352.0,646.0,1175,1025,1,35.0,1,24.0,1,10.0,0,0,0,0,0,0,1994-2003
103,5,49,6.8,Fulton,Arkansas,AR,70,"frontier status, population size, poverty, age, population density",37,11934,4928,13835,19,8,19,18.2,14.3,21.2,21.3,20.8,25.0,57.2,54.5,62.6,18.7,13.4,18.9,2.7,1.9,3.6,98.1,72.5,98.7,0.3,0.2,26.4,0.6,0.1,16.1,0.2,0.0,0.6,0.7,0.6,23.3,2394.0,249.0,457.0,801,641,0,14.0,1,15.0,1,6.0,0,0,0,0,0,0,1994-2003
104,5,51,8.0,Garland,Arkansas,AR,24,"frontier status, population size, poverty, age",35,93551,57558,94198,138,40,257,16.0,12.3,16.6,21.9,21.0,26.2,57.4,57.9,61.9,18.0,12.0,16.6,2.7,1.6,3.0,89.3,83.7,97.0,7.9,0.8,13.7,0.7,0.2,2.3,0.6,0.3,1.5,3.3,0.7,15.0,14398.0,2153.0,2327.0,6223,5049,0,153.0,1,62.0,1,31.0,0,0,0,0,0,0,1999-2003
105,5,53,4.0,Grant,Arkansas,AR,39,"frontier status, population size, poverty, age",51,17348,8613,28411,27,10,86,10.9,9.2,13.1,23.8,22.9,30.7,63.6,57.9,65.0,11.2,8.0,13.4,1.5,0.9,2.4,95.8,75.1,98.4,3.1,0.2,23.3,0.5,0.2,1.1,0.2,0.1,1.1,1.7,0.8,14.5,2709.0,393.0,539.0,1131,977,0,49.0,1,23.0,0,10.0,0,0,0,0,0,0,1994-2003
106,5,55,9.9,Greene,Arkansas,AR,50,"frontier status, population size, poverty, age, population density",27,39401,27028,48148,68,56,140,15.4,13.7,16.2,25.3,20.8,25.3,60.9,56.8,63.8,12.2,11.6,16.2,1.6,1.7,3.3,97.8,70.1,98.4,0.3,0.3,28.8,0.4,0.1,0.5,0.2,0.2,1.9,1.5,0.6,3.1,7353.0,1027.0,1411.0,2512,2175,0,76.0,1,30.0,1,9.0,0,0,0,0,0,0,1999-2003
107,5,57,10.3,Hempstead,Arkansas,AR,76,"frontier status, population size, poverty, age, population density",38,23383,9226,23786,32,24,42,19.0,16.7,23.3,27.0,24.8,29.5,59.7,56.1,60.6,11.4,11.1,14.3,1.9,1.6,2.6,68.8,48.3,91.8,29.1,4.4,50.9,0.4,0.0,2.0,0.5,0.2,0.7,12.0,0.9,12.1,4646.0,605.0,700.0,1461,1313,0,50.0,1,42.0,1,19.0,0,0,0,0,0,0,1994-2003
108,5,59,9.3,Hot Spring,Arkansas,AR,49,"frontier status, population size, poverty, age, population density",35,31264,28892,46496,51,31,61,15.0,12.7,16.3,24.3,20.8,25.5,60.4,56.5,61.1,13.2,12.2,18.7,2.1,1.9,3.1,87.9,70.9,97.4,10.2,0.3,27.6,0.5,0.2,1.6,0.3,0.2,1.0,1.7,0.8,12.5,5696.0,754.0,1131.0,2022,1727,0,58.0,1,20.0,1,6.0,0,0,0,0,0,0,1999-2003
109,5,61,12.7,Howard,Arkansas,AR,43,"frontier status, population size, poverty, age",57,14552,7102,22197,25,8,41,15.7,11.5,16.5,26.7,23.3,26.8,59.2,55.7,61.1,12.0,12.2,17.2,2.2,1.8,3.3,77.8,74.8,98.2,20.7,0.2,23.2,0.5,0.1,6.7,0.5,0.1,0.8,8.8,0.7,20.0,2803.0,331.0,461.0,913,802,0,34.0,1,20.0,0,9.0,0,0,0,0,0,0,1994-2003
110,5,63,7.2,Independence,Arkansas,AR,32,"frontier status, population size, poverty, age",37,34737,29918,51327,45,25,310,14.9,12.7,17.8,24.3,20.8,25.4,60.9,60.9,67.2,13.2,8.1,13.9,1.6,1.2,2.0,95.5,71.9,98.0,2.1,0.9,24.1,0.4,0.1,5.4,1.0,0.3,2.1,2.5,0.6,6.7,5702.0,1037.0,1191.0,2245,1954,0,95.0,1,24.0,0,7.0,0,0,0,0,0,0,1999-2003
111,5,65,13.5,Izard,Arkansas,AR,71,"frontier status, population size, poverty, age, population density",33,13430,7147,20507,23,19,28,18.1,16.2,21.1,20.8,20.0,25.2,58.3,56.6,63.8,18.3,12.1,18.3,2.6,1.6,2.7,96.8,57.6,99.0,1.5,0.2,41.9,0.8,0.1,0.8,0.2,0.1,0.7,1.1,0.5,17.8,2582.0,311.0,483.0,906,733,1,18.0,1,20.0,0,7.0,0,0,0,0,0,0,1994-2003
